target_id,mission,ra_deg,dec_deg,stellar_mag,stellar_teff_k,stellar_radius_rsun,period_days,transit_depth_ppm,transit_duration_hr,planet_radius_rearth,equilibrium_temp_k,snr,disposition,discovery_year
KIC-1677280,Kepler,125.06191,50.36809,16.32,3802,0.893,11.426,820,3.83,2.66,656,46.9,false_positive,2012
TIC-353303535,TESS,345.78436,-34.98017,13.28,6549,1.241,16.274,450,5.39,2.8,1267,46.9,candidate,2021
TIC-44154485,TESS,357.63681,22.46597,12.76,4786,0.921,54.337,988,6.31,3.02,466,40.0,candidate,2022
KIC-12096061,Kepler,292.25793,-56.37174,12.83,6572,1.18,6.818,1496,3.68,5.38,1342,49.0,candidate,2017
KIC-10752584,Kepler,337.05101,75.30346,10.5,5923,1.07,12.053,319,2.85,2.34,741,39.0,candidate,2017
TIC-488527165,TESS,258.23611,39.19804,8.0,5566,0.948,4.807,1569,2.16,4.55,1106,42.5,candidate,2018
TIC-120844538,TESS,44.68552,8.21878,11.8,4516,0.836,400.69,358,12.4,1.85,200,37.5,candidate,2022
KIC-3823627,Kepler,164.96505,51.63032,8.78,3254,0.522,8.846,217,1.38,1.12,328,5.0,candidate,2016
TIC-533347642,TESS,313.15659,-36.91716,8.0,6413,1.1,14.023,1057,5.04,3.62,1097,48.2,confirmed,2019
TIC-419744300,TESS,10.04579,-43.78199,11.74,5590,1.012,6.445,448,2.52,2.69,1327,32.3,confirmed,2019
TIC-839872010,TESS,14.77392,48.70896,12.68,5578,0.937,7.501,518,2.45,2.8,773,54.3,candidate,2023
TIC-225599997,TESS,78.82529,-49.11309,14.0,3537,0.527,3.967,5093,1.41,4.22,426,49.5,candidate,2018
KIC-2503054,Kepler,45.12065,-2.90078,9.77,5500,1.138,6.084,114,3.72,1.18,1308,11.2,confirmed,2017
KIC-11429661,Kepler,83.04268,13.05703,12.34,3086,0.636,37.757,671,3.47,1.75,209,52.0,candidate,2009
KIC-11347859,Kepler,315.9656,-13.80332,8.0,6723,1.15,4.119,78,2.38,1.39,1487,10.1,false_positive,2010
KIC-4830345,Kepler,246.96133,55.4211,12.02,5155,0.658,77.623,29558,3.45,11.99,352,72.8,confirmed,2012
TIC-585337318,TESS,54.79299,-8.66727,13.92,5037,0.97,647.97,2469,12.38,5.07,202,47.6,candidate,2021
TIC-882037113,TESS,174.544,-87.4029,9.75,5614,0.872,8.839,5887,3.16,6.66,845,62.4,false_positive,2018
TIC-510385735,TESS,107.98365,78.02016,13.95,4821,0.753,13.659,711,1.98,2.24,436,30.4,candidate,2022
KIC-3709701,Kepler,195.08881,-3.21338,10.59,5064,0.663,19.245,607,2.42,1.94,419,33.7,confirmed,2014
KIC-7027704,Kepler,227.59493,53.5548,13.55,3312,0.68,14.735,140,3.02,1.04,312,11.6,false_positive,2013
TIC-533157988,TESS,107.06636,38.12196,12.01,3680,0.493,177.917,392,2.26,1.17,200,5.0,false_positive,2022
TIC-148474588,TESS,332.83566,-37.83085,14.62,6488,1.31,58.033,88,8.67,1.3,649,28.4,false_positive,2023
KIC-12086521,Kepler,15.62808,80.00528,8.0,6263,1.128,0.965,274,1.29,1.56,2381,24.8,confirmed,2009
TIC-195187277,TESS,241.37933,-53.59574,15.79,6243,1.221,35.009,64,6.73,0.95,840,12.8,candidate,2024
TIC-709257772,TESS,200.63948,-21.40898,13.18,6938,1.016,28.227,312,3.2,2.08,881,40.1,candidate,2018
KIC-9600667,Kepler,47.12156,57.01428,11.91,4952,0.896,3.151,216,1.93,1.7,1162,38.8,candidate,2016
TIC-430146678,TESS,173.27974,-49.70584,10.13,5683,0.99,141.161,70,,0.84,368,31.4,candidate,2024
TIC-595336169,TESS,186.22287,-31.09798,12.44,4886,0.741,100.558,47673,4.73,17.0,238,54.2,confirmed,2022
TIC-827534252,TESS,217.4759,41.42342,15.39,5678,1.056,212.581,466,9.38,2.38,347,60.3,candidate,2018
KIC-1300075,Kepler,264.73953,49.43693,12.97,5491,0.877,23.804,1073,4.0,3.28,513,33.6,confirmed,2013
TIC-140757412,TESS,44.85397,83.44737,8.75,3792,0.533,9.837,4469,1.31,3.31,275,60.0,candidate,2019
KIC-5102493,Kepler,64.29752,88.89758,13.23,4260,0.887,6.438,508,2.57,2.27,742,24.7,candidate,2009
KIC-4256532,Kepler,265.03938,77.07116,15.59,5539,0.773,9.327,2360,2.61,4.61,915,42.2,candidate,2014
TIC-349533684,TESS,341.02365,13.52195,16.71,5518,1.064,1.907,263,1.66,1.82,1649,39.5,candidate,2021
KIC-11227951,Kepler,216.91254,66.94623,11.76,5325,0.813,11.708,194,2.99,1.34,749,34.9,false_positive,2009
TIC-204162778,TESS,175.80356,89.81363,14.1,5011,0.715,11.955,845,2.58,2.24,549,46.2,confirmed,2021
TIC-139900013,TESS,294.59393,17.14117,8.0,5510,0.955,2.395,418,1.79,2.07,1419,38.8,candidate,2022
TIC-311056814,TESS,292.00738,31.66471,10.94,5050,0.835,16.875,247,3.81,1.5,574,40.1,candidate,2023
KIC-1641219,Kepler,24.44763,72.84174,14.68,5621,0.943,131.694,112,4.07,1.14,369,32.1,confirmed,2017
KIC-6431822,Kepler,105.17942,9.60351,10.98,5472,1.058,49.952,666,4.81,2.56,634,32.2,candidate,2013
TIC-21821531,TESS,30.83163,85.5413,17.6,6629,1.236,7.524,213,3.41,2.18,1518,28.1,candidate,2018
TIC-334134727,TESS,146.45367,-32.28546,14.27,5533,0.992,4.686,3072,2.71,6.26,1317,56.0,candidate,2018
KIC-6383642,Kepler,134.19978,-70.34348,12.71,5565,0.881,130.222,471,5.84,3.09,315,47.2,candidate,2014
TIC-492929911,TESS,343.73046,-44.85441,9.35,5955,1.018,1.792,1781,1.97,4.85,1520,43.2,false_positive,2018
TIC-215888280,TESS,353.19265,-6.01146,15.28,6703,1.158,58.832,94,6.59,1.16,847,18.8,false_positive,2018
KIC-11128678,Kepler,302.39624,60.22238,12.1,5123,0.959,5.822,14327,2.21,12.96,878,87.6,candidate,2011
TIC-571557273,TESS,351.89711,52.35751,9.32,3722,0.403,13.699,503,1.37,0.88,212,48.1,candidate,2018
KIC-12964493,Kepler,6.94296,-18.68869,17.61,5216,0.968,3.22,659,1.09,2.62,1304,49.8,false_positive,2010
TIC-189227042,TESS,132.98367,-41.94474,9.69,4069,0.817,30.32,1732,3.09,3.33,404,48.8,candidate,2024
KIC-9617024,Kepler,354.00438,3.29153,14.04,4659,0.768,9.308,26845,2.28,14.5,551,76.3,false_positive,2013
KIC-7895165,Kepler,56.81476,75.53732,14.19,3855,0.883,19.069,120,1.78,0.95,355,19.1,confirmed,2012
TIC-981122896,TESS,18.21407,73.23516,13.85,6779,1.072,0.978,1555,1.04,3.74,2288,48.2,candidate,2024
KIC-2918994,Kepler,11.4652,-88.76734,9.89,3360,0.537,5.214,207,1.4,0.8,324,22.9,candidate,2010
TIC-998345159,TESS,54.83445,30.71437,8.0,6586,1.131,500,3755,12.31,8.85,361,64.6,candidate,2018
KIC-1478473,Kepler,56.59309,89.43249,14.86,5631,0.879,1.61,1744,1.23,3.74,1492,43.5,confirmed,2016
KIC-7919576,Kepler,152.63934,15.54542,11.7,6224,1.17,7.317,99,2.75,1.12,1288,14.0,false_positive,2017
KIC-7558276,Kepler,151.01399,-46.94001,12.78,4858,0.846,19.193,292,2.07,1.37,506,24.1,false_positive,2017
TIC-556109025,TESS,234.30006,45.66755,11.79,4694,0.79,122.542,99,4.38,0.72,249,42.0,candidate,2018
KIC-225660263,K2,12.76061,52.98672,14.18,4370,0.875,169.146,464,7.66,2.27,272,31.5,candidate,2018
KIC-1268108,Kepler,157.13796,49.4588,13.85,5411,1.024,9.028,50,4.36,0.6,941,47.2,confirmed,2018
TIC-848700651,TESS,267.87839,-61.68867,13.27,5123,0.876,18.554,572,2.59,2.62,550,18.6,confirmed,2020
KIC-220333404,K2,326.52168,60.41444,8.0,5288,0.999,40.093,620,3.07,2.66,571,43.7,candidate,2017
KIC-6796937,Kepler,65.60538,28.51826,13.21,5371,0.959,34.287,711,3.69,2.64,636,39.5,candidate,2015
KIC-217361114,K2,208.13288,61.51411,10.3,3847,0.85,596.35,1568,10.73,3.65,200,40.7,candidate,2014
KIC-3331211,Kepler,241.4302,-37.63533,12.44,6324,0.995,12.177,7873,2.27,11.45,850,47.0,confirmed,2011
KIC-5895961,Kepler,198.67321,-33.31738,10.96,5513,0.948,2.35,847,1.07,2.48,1326,28.7,confirmed,2018
TIC-556629972,TESS,358.94541,-76.66897,15.4,5207,1.147,8.468,362,,2.48,1125,58.6,candidate,2020
TIC-75980895,TESS,152.42606,-6.4795,13.17,5129,0.888,257.601,356,8.91,2.02,256,28.8,candidate,2023
KIC-10331248,Kepler,19.51919,71.92806,10.5,6074,1.375,96.925,50,8.81,1.05,589,5.0,candidate,2011
KIC-6266535,Kepler,272.39324,-27.73559,8.0,4636,1.006,5.673,4155,4.06,6.73,876,47.8,false_positive,2016
KIC-8618477,Kepler,274.40363,10.18382,9.9,5945,0.761,25.494,138,3.05,0.94,638,13.7,candidate,2012
KIC-241002696,K2,319.3552,12.77272,12.35,5136,0.786,5.029,93,1.49,0.8,-1,42.1,false_positive,2015
TIC-276406912,TESS,98.71663,-23.80555,12.05,3623,0.492,26.967,721,2.18,1.71,231,37.9,false_positive,2020
TIC-453576921,TESS,117.82592,-70.27914,8.0,6311,1.4,5.923,50,1.52,0.74,1478,14.5,candidate,2018
TIC-275478360,TESS,332.86486,-50.90737,13.73,4935,0.851,25.704,1207,2.81,2.88,493,55.2,confirmed,2021
TIC-241896606,TESS,227.53491,-73.46534,8.37,6106,1.194,9.476,1046,3.35,3.84,1137,40.2,confirmed,2024
KIC-219651604,K2,216.61147,20.63411,13.38,5637,1.004,5.811,202,3.02,1.59,1047,53.3,candidate,2016
KIC-4610737,Kepler,334.48583,31.35657,11.22,5117,0.866,733.01,167,15.0,1.12,200,42.6,candidate,2012
KIC-228945114,K2,352.378,-25.94937,11.27,3359,0.736,26.38,2153,3.63,6.59,290,49.9,candidate,2016
KIC-215486899,K2,249.41491,49.87738,8.65,6248,1.208,3.807,244,2.77,1.97,1199,18.1,candidate,2017
KIC-8798318,Kepler,165.34583,-49.04519,11.46,3465,0.476,20.146,6522,1.47,4.17,210,73.1,candidate,2013
TIC-518112658,TESS,2.58497,-14.57596,9.46,6388,1.078,9.724,67,2.41,0.88,1035,45.6,candidate,2018
TIC-388098845,TESS,197.97248,2.62404,13.93,5940,0.999,2.766,842,2.39,2.91,1497,47.9,false_positive,2020
KIC-2906922,Kepler,29.78904,-19.57632,12.43,6693,1.111,7.379,311,2.87,2.35,1317,50.4,candidate,2012
KIC-5049321,Kepler,263.0138,-41.86649,11.04,6997,1.346,7.534,76,2.95,1.09,-1,8.5,false_positive,2010
KIC-208781314,K2,221.38615,69.19196,16.16,4651,1.003,22.039,1092,3.19,3.83,588,37.6,candidate,2017
KIC-1945894,Kepler,124.06333,82.15252,10.41,4446,0.967,25.231,200,3.8,1.49,621,37.8,confirmed,2009
TIC-43881553,TESS,71.31348,-17.04579,11.88,3349,0.4,51.724,1235,2.39,1.9,200,31.9,candidate,2018
TIC-969515205,TESS,358.07959,79.14578,13.46,4893,0.837,24.914,2993,3.54,5.03,479,64.6,confirmed,2021
KIC-9842767,Kepler,59.59719,-14.37453,14.6,5613,0.993,50.317,1169,7.16,3.88,434,32.1,false_positive,2010
KIC-5079326,Kepler,256.20367,-24.36659,9.19,3845,0.783,11.658,242,2.36,1.21,456,29.4,candidate,2013
KIC-11447047,Kepler,297.51818,43.5536,8.0,5507,1.108,12.674,113,3.4,1.54,974,30.3,candidate,2012
TIC-588793476,TESS,107.37467,-31.09702,8.0,5000,0.733,49.144,85,3.81,0.86,356,13.7,candidate,2023
TIC-516747273,TESS,272.34872,-44.52305,11.91,5331,0.848,10.102,187,3.66,1.41,774,22.0,candidate,2024
KIC-5510200,Kepler,125.01146,10.22866,11.34,3028,0.705,60.357,33244,5.61,13.69,200,61.8,candidate,2011
TIC-222142938,TESS,60.91312,3.78801,12.61,3129,0.685,24.358,394,2.6,1.45,208,36.6,candidate,2024
TIC-710610608,TESS,179.91567,7.7246,10.79,3572,0.436,24.277,878,1.63,2.16,204,55.4,candidate,2022
KIC-10866275,Kepler,72.32885,-13.03823,10.89,6043,1.27,2.266,140,2.66,1.65,1819,33.7,candidate,2011
KIC-5919208,Kepler,11.50112,60.78846,15.86,5719,0.927,19.483,380,4.76,1.71,588,29.2,candidate,2016
TIC-838398661,TESS,197.69974,38.27104,10.63,5398,1.017,7.797,4424,2.66,7.04,837,40.6,candidate,2021
KIC-203070819,K2,312.07989,19.58367,10.74,4888,0.789,4.195,472,1.92,1.73,805,35.4,false_positive,2014
KIC-234476597,K2,345.77446,-2.51759,8.54,4588,0.786,85.743,935,6.3,2.44,270,47.1,candidate,2015
KIC-10065000,Kepler,120.20258,-52.96003,12.07,5723,0.929,52.934,997,3.68,2.89,487,51.8,false_positive,2012
KIC-8390413,Kepler,85.50113,-56.46494,12.16,5040,0.794,13.318,24049,2.99,13.1,496,59.6,confirmed,2009
KIC-11471643,Kepler,110.65622,24.71806,9.98,3728,0.4,8.855,1970,1.0,2.23,244,45.4,confirmed,2012
KIC-11757029,Kepler,220.17915,-24.58429,14.37,3638,0.529,46.785,761,1.97,1.48,200,49.4,candidate,2015
KIC-10829076,Kepler,344.77372,79.95622,12.27,5759,0.916,33.564,411,4.58,1.83,593,31.8,false_positive,2016
TIC-711027421,TESS,346.05175,-8.98986,11.83,4998,0.848,10.864,477,3.24,3.0,609,53.3,confirmed,2021
TIC-261180112,TESS,302.56258,72.49616,13.1,4471,0.831,14.949,100,2.86,0.97,569,22.5,false_positive,2021
KIC-8467979,Kepler,15.00239,4.71929,15.58,5837,1.214,54.86,5459,6.11,10.18,718,63.6,candidate,2013
KIC-7870048,Kepler,304.13037,2.47691,15.01,5362,1.001,13.243,582,3.2,2.32,740,34.1,candidate,2016
KIC-229853863,K2,275.71144,18.60598,17.08,5504,0.991,8.074,244,2.92,1.58,1100,28.5,confirmed,2015
KIC-1451252,Kepler,129.67819,-8.44358,13.2,5248,1.062,30.069,636,4.39,2.87,696,55.6,candidate,2012
TIC-388605774,TESS,166.35145,-66.12315,14.82,6992,1.257,2.986,709,3.22,3.25,2385,34.0,false_positive,2023
KIC-4944699,Kepler,246.19497,-11.10978,13.3,5760,1.035,5.431,273,2.64,2.09,1119,28.6,candidate,2016
TIC-523049938,TESS,283.89532,-77.23518,13.83,5253,0.984,19.351,1949,1.93,4.34,664,48.6,confirmed,2019
KIC-4995558,Kepler,49.99538,67.97404,12.91,5366,0.974,191.764,102,8.17,1.12,300,48.1,confirmed,2009
TIC-870973742,TESS,166.58857,-22.54557,12.81,3669,0.572,10.939,1483,1.35,2.61,299,20.8,candidate,2020
TIC-449900664,TESS,41.58191,40.2245,15.71,6166,1.304,49.502,19910,7.27,18.7,878,60.4,candidate,2019
TIC-254053148,TESS,317.58112,-54.97337,12.82,5499,0.936,16.697,3518,3.04,5.69,804,55.4,candidate,2020
KIC-11782733,Kepler,205.72839,34.77986,12.04,4810,0.676,9.148,2326,2.61,3.52,-1,62.1,candidate,2017
TIC-311922916,TESS,342.09565,14.06649,8.06,3141,0.616,7.642,209,1.6,0.89,267,50.4,candidate,2022
KIC-7456189,Kepler,82.71833,49.85986,13.07,3000,0.525,42.59,21675,2.5,9.26,200,70.6,candidate,2012
TIC-248844628,TESS,298.32605,-87.39962,9.9,5002,0.875,9.015,584,1.33,2.34,730,32.0,confirmed,2020
KIC-1188432,Kepler,296.80728,25.1905,15.19,6499,0.993,38.159,230,5.56,1.58,714,41.3,candidate,2011
TIC-408971813,TESS,326.58201,57.53098,12.78,3000,0.642,27.689,139,2.29,0.79,227,26.4,candidate,2024
TIC-616805844,TESS,55.34272,83.15975,12.63,6603,1.255,24.971,433,4.84,2.82,1095,23.6,false_positive,2023
TIC-619728270,TESS,193.06166,68.81575,11.1,4318,0.906,169.363,91,3.99,1.04,240,24.2,candidate,2019
TIC-300383990,TESS,320.45683,-53.63531,10.18,5658,1.187,3.036,166,4.18,1.5,1102,23.3,candidate,2021
KIC-1132628,Kepler,285.38664,-10.97528,15.11,3372,0.443,360.06,8359,4.45,4.85,200,49.5,candidate,2018
KIC-229872827,K2,347.52038,-15.89522,10.63,5195,0.852,77.32,722,7.45,2.53,252,33.6,candidate,2016
TIC-459417260,TESS,133.75435,-19.97533,10.32,3806,0.922,50.308,124,3.91,1.06,362,37.0,candidate,2019
KIC-9551402,Kepler,5.47662,-9.66283,16.66,4830,0.846,5.506,110,2.3,1.43,-1,39.3,confirmed,2015
KIC-7626287,Kepler,86.25651,84.27196,8.8,5456,0.915,19.923,397,3.99,1.73,684,55.6,confirmed,2016
KIC-7834252,Kepler,37.57237,25.37753,9.12,6657,1.334,8.131,50,4.21,0.97,1392,21.9,candidate,2017
KIC-10149842,Kepler,213.03462,-83.60954,13.41,5779,0.768,19.963,1242,2.96,2.85,663,44.0,candidate,2012
KIC-216013925,K2,263.28855,19.0922,8.67,5919,1.054,12.763,50,3.35,0.7,866,24.5,false_positive,2016
TIC-580835455,TESS,117.9073,-71.38213,10.77,6106,1.209,5.867,1150,2.57,4.79,1663,53.0,confirmed,2022
TIC-339127616,TESS,298.02107,71.77027,12.88,5702,0.964,156.555,1512,3.84,4.88,428,34.7,false_positive,2024
KIC-4948946,Kepler,139.05272,-67.94873,12.21,6034,1.119,11.675,364,3.55,2.29,1054,41.2,candidate,2011
TIC-460293473,TESS,252.66212,7.65368,11.08,5822,0.841,11.055,160,,1.05,766,37.4,candidate,2021
TIC-962133245,TESS,102.35395,-38.80176,17.85,3000,0.592,3.252,137,1.11,0.72,495,25.5,candidate,2019
TIC-179892879,TESS,37.22868,33.94434,8.0,5330,1.127,31.852,217,4.61,2.02,632,24.2,false_positive,2021
TIC-261622550,TESS,304.86564,-63.34219,9.55,5484,1.167,17.582,59,4.41,1.05,1070,5.0,candidate,2020
KIC-225492492,K2,356.80208,75.58112,8.35,3165,0.61,26.461,324,2.81,1.27,248,43.0,candidate,2014
TIC-633265827,TESS,8.53979,-82.79589,9.81,5458,0.876,28.674,889,3.94,2.71,560,41.2,confirmed,2018
TIC-609648748,TESS,72.58108,65.45034,13.36,6620,1.307,2.729,404,3.07,3.14,2021,39.7,confirmed,2020
TIC-33603740,TESS,58.43776,53.8473,8.0,5614,1.028,16.83,365,4.08,2.11,727,5.0,false_positive,2024
TIC-253526828,TESS,196.21604,-48.22993,13.18,3355,0.559,96.978,1985,3.61,2.8,200,36.2,false_positive,2020
KIC-245772231,K2,288.81063,-55.87752,14.81,5467,1.003,41.516,28941,3.03,17.46,655,59.3,candidate,2015
TIC-512593941,TESS,203.51228,-56.67099,16.23,6006,1.109,8.601,452,2.78,2.88,1203,55.8,confirmed,2021
KIC-6377734,Kepler,259.49369,25.0826,10.97,3361,0.596,47.485,2569,4.32,2.92,200,51.7,false_positive,2015
KIC-8737026,Kepler,247.7487,-53.82593,11.24,3721,0.539,2.383,7034,1.15,4.66,520,44.7,candidate,2017
KIC-2680749,Kepler,6.13916,23.79869,8.0,6262,1.287,171.855,327,10.53,2.24,479,23.2,confirmed,2014
TIC-467586211,TESS,31.51713,14.89448,8.0,5817,1.039,49.65,200,7.36,1.59,613,24.4,false_positive,2024
TIC-456344850,TESS,304.74031,-37.49436,10.31,5309,0.821,7.847,29974,2.01,14.72,690,72.4,confirmed,2018
KIC-8766934,Kepler,279.55597,4.7207,11.93,6116,1.098,26.964,105,3.87,1.36,689,29.5,confirmed,2017
TIC-395791175,TESS,267.24172,1.92391,15.35,5349,1.046,29.978,533,2.77,2.68,722,33.2,confirmed,2019
KIC-234831470,K2,197.65293,-62.97113,10.3,3297,0.601,1.632,295,1.0,1.04,683,59.0,confirmed,2016
KIC-5165395,Kepler,67.4571,23.30262,15.02,3530,0.586,60.758,1601,4.14,2.97,211,58.4,candidate,2018
TIC-623396888,TESS,117.04372,-85.76277,10.99,5621,1.053,8.664,417,3.57,2.1,862,50.3,confirmed,2020
KIC-9946923,Kepler,216.15724,-88.65258,12.68,4689,0.935,8.093,127,1.49,1.39,895,33.3,candidate,2010
KIC-248918056,K2,19.75011,13.47421,16.68,6368,1.091,1.985,367,2.12,2.66,1761,63.3,confirmed,2016
KIC-218576199,K2,21.13488,-14.58498,11.17,5918,0.935,37.878,1559,5.17,3.71,746,35.7,candidate,2016
KIC-6472168,Kepler,125.80264,-76.69367,12.43,5118,0.841,0.705,128,1.0,1.03,2070,34.3,false_positive,2013
KIC-11130891,Kepler,21.10823,79.27232,9.94,6199,1.174,26.12,487,6.7,3.02,782,37.5,candidate,2012
TIC-622280556,TESS,32.3317,-18.24158,11.24,5071,0.815,16.983,1194,2.74,3.02,629,34.0,confirmed,2018
KIC-10842071,Kepler,232.50982,-39.09588,11.69,3538,0.462,33.8,4831,2.36,3.4,208,44.5,candidate,2017
KIC-7621957,Kepler,159.69437,-72.6084,16.54,6702,1.302,40.168,63,5.81,1.29,960,32.9,candidate,2017
KIC-2369461,Kepler,192.51871,-38.73927,8.0,4145,0.778,7.207,1869,2.01,3.55,659,72.7,candidate,2018
TIC-574665863,TESS,106.48475,-14.63528,13.89,5569,0.967,42.938,64,5.26,1.3,547,7.6,false_positive,2020
KIC-2911144,Kepler,106.33961,-78.12149,9.94,3837,0.912,3.753,170,2.33,1.58,757,39.2,candidate,2009
KIC-11590702,Kepler,344.91057,-32.18883,11.69,5360,0.913,5.925,1925,,4.27,974,51.6,candidate,2010
TIC-124994999,TESS,309.25667,-24.78044,10.75,5624,1.024,23.758,50,4.51,0.98,594,11.3,confirmed,2020
KIC-10295779,Kepler,38.22087,-78.72355,13.14,4768,0.884,1.42,7839,1.45,7.88,1448,50.2,candidate,2011
KIC-9568583,Kepler,92.78048,-36.52862,11.28,5708,1.004,34.059,167,2.83,1.31,670,12.5,false_positive,2016
KIC-11391897,Kepler,64.89075,-66.67569,11.95,5652,1.081,30.278,347,3.88,2.16,702,45.1,candidate,2016
TIC-449199923,TESS,269.11672,-15.8357,13.16,5170,0.844,22.472,480,4.0,2.21,468,23.0,candidate,2018
KIC-2851770,Kepler,192.66983,64.80449,11.67,4918,0.871,48.98,294,5.59,1.55,436,40.7,false_positive,2017
TIC-632491584,TESS,108.65519,32.44006,10.37,3438,0.664,7.738,1433,,3.1,389,48.8,confirmed,2020
TIC-312066282,TESS,112.12435,-23.42787,15.19,5122,0.895,50.663,619,3.69,2.4,473,57.5,false_positive,2022
TIC-430498274,TESS,4.1208,39.34161,8.13,4333,0.689,3.418,1178,1.93,2.09,677,36.5,candidate,2023
KIC-3496669,Kepler,299.49481,-54.8239,12.21,5144,0.936,39.494,803,2.85,3.12,533,37.9,false_positive,2014
KIC-2273507,Kepler,236.55552,-41.24144,10.24,3071,0.508,110.236,1281,2.5,2.23,200,45.1,candidate,2012
KIC-244899246,K2,251.96998,-35.17276,12.71,3570,0.406,1.788,361,1.0,0.85,456,22.2,candidate,2015
KIC-1291435,Kepler,22.80421,-44.83913,12.08,5374,1.088,8.153,95,5.19,1.17,883,42.3,confirmed,2014
TIC-175857035,TESS,319.25099,88.4291,13.71,5707,1.0,10.927,344,1.53,2.12,876,38.8,confirmed,2023
KIC-2450915,Kepler,276.36605,-50.85992,13.83,5703,0.903,9.773,604,2.26,2.79,936,20.0,candidate,2017
TIC-724011898,TESS,67.45604,-84.66022,15.73,3714,0.512,40.085,20658,1.95,7.19,224,67.9,confirmed,2020
KIC-9490023,Kepler,312.1094,-69.4214,13.79,6042,1.133,10.094,1525,3.04,4.67,1154,34.5,candidate,2016
TIC-777586915,TESS,287.27936,8.32466,12.86,6613,1.299,1.44,126,1.41,2.02,2380,15.4,candidate,2022
KIC-3833864,Kepler,349.42294,27.0179,14.92,3588,0.4,9.887,1390,1.0,1.75,293,54.7,candidate,2016
TIC-215511668,TESS,82.97868,59.46252,14.34,3523,0.585,8.295,43599,1.36,11.77,337,62.8,candidate,2024
TIC-955766397,TESS,283.71669,82.59112,12.05,6838,1.049,10.004,400,3.94,2.23,1059,38.2,candidate,2019
TIC-939658330,TESS,29.37594,-53.61666,18.0,4780,0.75,198.587,1017,6.24,2.37,205,42.9,candidate,2024
KIC-240271793,K2,274.29946,-16.84806,15.52,3379,0.595,2.404,1202,1.21,2.23,570,31.9,false_positive,2014
TIC-605557651,TESS,6.14544,-68.58206,10.11,4500,0.717,53.609,2070,4.07,3.37,341,53.6,candidate,2022
KIC-6632957,Kepler,126.09481,57.00288,8.11,3743,0.633,38.582,589,3.91,1.87,215,34.5,false_positive,2012
KIC-11211183,Kepler,57.57218,69.18455,10.1,5619,0.903,84.573,3577,6.11,5.48,390,44.5,candidate,2012
KIC-12014651,Kepler,350.10937,-41.11824,12.77,3999,0.758,57.344,34832,2.04,13.97,249,70.6,candidate,2009
KIC-7229922,Kepler,260.56294,0.20557,10.31,5364,0.955,15.716,90,3.59,0.96,661,15.6,false_positive,2011
KIC-228343773,K2,269.62762,3.79195,8.0,5610,1.032,15.887,306,4.9,2.26,866,20.6,candidate,2014
KIC-5403442,Kepler,121.14194,-86.22754,10.02,6348,1.138,36.567,146,4.92,1.43,775,23.8,confirmed,2012
KIC-7070271,Kepler,23.02851,-5.16268,10.13,5117,0.935,170.928,86,5.1,0.99,368,6.5,false_positive,2018
KIC-208123171,K2,196.99159,6.47242,12.06,6543,1.253,3.408,100,2.61,1.44,1892,34.8,candidate,2015
KIC-8893493,Kepler,23.30403,-18.95303,10.86,6355,1.211,25.662,361,6.32,2.55,659,52.1,confirmed,2009
KIC-6916602,Kepler,147.09205,-54.75271,15.63,4716,0.857,7.863,50,2.76,0.5,902,5.0,confirmed,2009
KIC-11810500,Kepler,293.63354,41.13691,10.77,7315,1.198,12.683,158,4.84,1.39,1418,20.7,confirmed,2013
TIC-149039340,TESS,144.688,87.255,17.61,3573,0.601,70.987,313,3.26,1.18,200,30.0,candidate,2021
TIC-527282952,TESS,90.54497,79.79102,11.88,4629,1.029,7.508,538,2.49,2.21,892,42.9,false_positive,2018
KIC-2109438,Kepler,277.12662,-68.87136,16.55,3681,0.698,5.863,42786,1.68,15.64,560,79.2,candidate,2013
KIC-3854525,Kepler,293.62062,84.06581,9.4,6276,1.238,73.461,368,7.02,3.39,731,22.9,false_positive,2013
KIC-5227819,Kepler,76.34317,-77.63207,13.7,4249,0.829,44.302,38623,3.37,18.01,371,57.3,candidate,2014
KIC-4213489,Kepler,351.81568,68.42673,10.87,3378,0.568,11.027,603,2.09,1.56,350,21.1,confirmed,2014
KIC-9277030,Kepler,51.68025,-48.20578,13.1,5287,0.908,6.922,50,1.57,0.5,788,30.8,false_positive,2014
TIC-944530403,TESS,129.26989,-34.03031,13.95,3087,0.672,8.894,155,1.77,0.93,283,28.7,confirmed,2021
TIC-882657757,TESS,141.72031,37.28627,9.94,6000,0.979,9.212,478,2.8,2.63,1103,28.7,confirmed,2019
TIC-852785724,TESS,64.64054,82.75387,9.81,5445,0.927,23.621,407,3.68,2.47,748,16.8,confirmed,2023
KIC-7378575,Kepler,179.91664,-15.19147,12.25,5981,1.057,30.489,98,3.13,1.24,703,22.2,false_positive,2009
TIC-115209407,TESS,8.4632,66.63735,15.17,5324,0.927,23.584,9275,4.42,9.88,441,60.3,confirmed,2022
